Depth,GR
-782.11834,108.7759
-782.72794,94.8472
-783.33754,81.6409
-783.94714,75.789
-784.55675,80.2045
-785.16635,72.9511
-785.77595,81.6551
-786.38555,84.7703
-786.99515,86.5896
-787.60475,78.4843
-788.21435,77.3347
-788.82395,99.8614
-789.43356,90.764
-790.04316,86.1438
-790.65276,89.3327
-791.26236,100.2246
-791.87196,89.5442
-792.48156,67.4017
-793.09116,68.1333
-793.70076,54.4035
-794.31037,53.7072
-794.91997,55.2376
-795.52957,64.9996
-796.13917,65.4243
-796.74877,61.543
-797.35837,92.7951
-797.96797,138.6465
-798.57757,131.3276
-799.18717,101.0377
-799.79678,136.4923
-800.40638,146.7716
-801.01598,137.4547
-801.62558,142.6844
-802.23518,156.4472
-802.84478,129.0034
-803.45438,101.7639
-804.06398,72.4202
-804.67359,69.3433
-805.28319,106.5724
-805.89279,140.4889
-806.50239,138.8136
-807.11199,128.2875
-807.72159,128.2972
-808.33119,126.1702
-808.94079,110.4753
-809.5504,133.3774
-810.16,140.6437
-810.7696,130.1759
-811.3792,121.9834
-811.9888,130.2135
-812.5984,125.4059
-813.208,115.261
-813.8176,80.7122
-814.4272,74.2353
-815.03681,80.0331
-815.64641,86.6234
-816.25601,78.1757
-816.86561,94.9026
-817.47521,72.9962
-818.08481,71.4397
-818.69441,60.756
-819.30401,52.4532
-819.91362,69.26
-820.52322,67.2382
-821.13282,52.7124
-821.74242,105.5804
-822.35202,66.3234
-822.96162,59.195
-823.57122,75.6026
-824.18082,69.7802
-824.79043,106.1041
-825.40003,113.2375
-826.00963,105.3093
-826.61923,82.4185
-827.22883,54.4564
-827.83843,45.7673
-828.44803,74.816
-829.05763,54.1175
-829.66723,66.1614
-830.27684,57.4381
-830.88644,67.2366
-831.49604,64.3804
-832.10564,74.0386
-832.71524,77.4116
-833.32484,79.689
-833.93444,77.2189
-834.54404,65.1736
-835.15365,88.9877
-835.76325,93.4836
-836.37285,111.7746
-836.98245,106.6591
-837.59205,98.8539
-838.20165,100.834
-838.81125,96.3227
-839.42085,111.0424
-840.03046,117.5558
-840.64006,107.2706
-841.24966,112.1977
-841.85926,105.6609
-842.46886,103.878
-843.07846,104.9232
-843.68806,102.8494
-844.29766,114.8568
-844.90726,119.8265
-845.51687,111.6635
-846.12647,73.1114
-846.73607,74.6207
-847.34567,72.4986
-847.95527,66.5199
-848.56487,72.3545
-849.17447,58.7436
-849.78407,59.1897
-850.39368,48.9951
-851.00328,44.4096
-851.61288,55.1914
-852.22248,50.4187
-852.83208,66.6927
-853.44168,69.9684
-854.05128,51.6828
-854.66088,45.1186
-855.27049,47.1407
-855.88009,42.8217
-856.48969,49.0171
-857.09929,57.584
-857.70889,74.839
-858.31849,85.9109
-858.92809,59.3768
-859.53769,52.5543
-860.14729,55.2393
-860.7569,47.1628
-861.3665,50.8015
-861.9761,63.3706
-862.5857,52.7088
-863.1953,54.9168
-863.8049,62.0016
-864.4145,57.4505
-865.0241,58.793
-865.63371,53.2753
-866.24331,54.8847
-866.85291,60.3442
-867.46251,53.6953
-868.07211,53.4851
-868.68171,41.637
-869.29131,50.7859
-869.90091,54.3834
-870.51052,97.8441
-871.12012,110.5831
-871.72972,127.2724
-872.33932,122.2425
-872.94892,93.6556
-873.55852,100.5931
-874.16812,120.108
-874.77772,95.2209
-875.38732,101.6326
-875.99693,89.7552
-876.60653,103.9379
-877.21613,97.0956
-877.82573,78.8556
-878.43533,68.6288
-879.04493,65.7479
-879.65453,72.9815
-880.26413,71.1044
-880.87374,69.0587
-881.48334,56.5598
-882.09294,74.7473
-882.70254,114.5862
-883.31214,114.916
-883.92174,111.2371
-884.53134,116.0428
-885.14094,114.7739
-885.75055,111.6079
-886.36015,111.9711
-886.96975,110.4917
-887.57935,112.3514
-888.18895,85.7627
-888.79855,61.9038
-889.40815,63.095
-890.01775,59.8305
-890.62736,68.8504
-891.23696,101.7971
-891.84656,129.9257
-892.45616,134.4943
-893.06576,67.8217
-893.67536,59.8984
-894.28496,53.6636
-894.89456,83.2042
-895.50416,89.3765
-896.11377,59.1142
-896.72337,70.0138
-897.33297,89.5537
-897.94257,73.0759
-898.55217,54.8334
-899.16177,57.3924
-899.77137,66.2132
-900.38097,54.4128
-900.99058,63.846
-901.60018,54.2698
-902.20978,54.9529
-902.81938,62.5311
-903.42898,66.7999
-904.03858,63.9694
-904.64818,62.3746
-905.25778,52.1298
-905.86739,53.2511
-906.47699,46.1627
-907.08659,47.409
-907.69619,51.1825
-908.30579,48.3079
-908.91539,51.9792
-909.52499,71.0408
-910.13459,84.7348
-910.74419,70.2433
-911.3538,61.9403
-911.9634,73.8638
-912.573,40.737
-913.1826,44.7886
-913.7922,66.7628
-914.4018,83.5086
-915.0114,110.7136
-915.621,94.3514
-916.23061,79.9515
-916.84021,94.4405
-917.44981,83.2917
-918.05941,71.5719
-918.66901,72.3304
-919.27861,65.7004
-919.88821,56.0158
-920.49781,55.2279
-921.10742,63.7864
-921.71702,65.6894
-922.32662,62.1415
-922.93622,54.5642
-923.54582,53.5735
-924.15542,55.2747
-924.76502,64.6501
-925.37462,48.7914
-925.98422,47.2061
-926.59383,78.6298
-927.20343,56.7366
-927.81303,58.2718
-928.42263,89.7913
-929.03223,90.9126
-929.64183,75.7264
-930.25143,76.2034
-930.86103,83.87
-931.47064,74.0695
-932.08024,80.2496
-932.68984,74.5565
-933.29944,61.8892
-933.90904,54.389
-934.51864,63.1366
-935.12824,57.1035
-935.73784,75.2128
-936.34745,72.44
-936.95705,42.8141
-937.56665,42.2887
-938.17625,67.9772
-938.78585,85.521
-939.39545,80.2404
-940.00505,44.3628
-940.61465,49.0301
-941.22425,56.4484
-941.83386,74.9661
-942.44346,78.4879
-943.05306,51.0165
-943.66266,45.7333
-944.27226,56.7256
-944.88186,61.3878
-945.49146,57.5274
-946.10106,48.2038
-946.71067,47.8902
-947.32027,44.8688
-947.92987,44.1877
-948.53947,51.8788
-949.14907,47.4786
-949.75867,41.1168
-950.36827,60.6628
-950.97787,52.5309
-951.58748,55.9682
-952.19708,58.3763
-952.80668,66.2573
-953.41628,62.3439
-954.02588,71.3394
-954.63548,77.1703
-955.24508,90.9511
-955.85468,80.0499
-956.46428,87.9394
-957.07389,101.8425
-957.68349,46.235
-958.29309,55.3829
-958.90269,78.6883
-959.51229,66.7596
-960.12189,59.0516
-960.73149,59.1634
-961.34109,52.3356
-961.9507,64.9612
-962.5603,73.8198
-963.1699,86.5483
-963.7795,121.7857
-964.3891,95.6447
-964.9987,69.4389
-965.6083,57.4594
-966.2179,45.2716
-966.82751,52.623
-967.43711,63.7191
-968.04671,70.6321
-968.65631,61.6758
-969.26591,63.2938
-969.87551,55.5471
-970.48511,58.9005
-971.09471,67.2559
-971.70431,99.6369
-972.31392,105.2352
-972.92352,109.6204
-973.53312,117.3168
-974.14272,67.1757
-974.75232,76.6425
-975.36192,76.4651
-975.97152,72.5346
-976.58112,52.5718
-977.19073,72.2239
-977.80033,79.3073
-978.40993,48.5343
-979.01953,51.1381
-979.62913,63.1063
-980.23873,90.603
-980.84833,91.9196
-981.45793,58.1443
-982.06754,79.3548
-982.67714,48.5237
-983.28674,56.895
-983.89634,57.7039
-984.50594,68.6419
-985.11554,57.3882
-985.72514,85.8401
-986.33474,57.647
-986.94434,65.9054
-987.55395,60.8531
-988.16355,40.1208
-988.77315,47.0464
-989.38275,47.3811
-989.99235,62.7189
-990.60195,48.0465
-991.21155,51.8315
-991.82115,66.524
-992.43076,76.4207
-993.04036,78.8524
-993.64996,101.1366
-994.25956,104.2479
-994.86916,98.8137
-995.47876,104.0042
-996.08836,79.4246
-996.69796,91.1653
-997.30757,89.3242
-997.91717,75.9108
-998.52677,65.8536
-999.13637,121.9163
-999.74597,72.1273
-1000.35557,50.4318
-1000.96517,66.6708
-1001.57477,64.7403
-1002.18437,68.2025
-1002.79398,52.6892
-1003.40358,58.5924
-1004.01318,55.024
-1004.62278,87.2291
-1005.23238,98.1824
-1005.84198,58.0263
-1006.45158,75.2503
-1007.06118,61.6819
-1007.67079,54.6075
-1008.28039,67.7397
-1008.88999,62.8506
-1009.49959,62.9413
-1010.10919,81.4607
-1010.71879,62.9691
-1011.32839,52.8714
-1011.93799,52.1322
-1012.5476,57.7987
-1013.1572,62.0888
-1013.7668,59.3469
-1014.3764,76.7819
-1014.986,79.7679
-1015.5956,101.1143
-1016.2052,69.3853
-1016.8148,71.6259
-1017.4244,56.6425
-1018.03401,38.3428
-1018.64361,59.9511
-1019.25321,83.8726
-1019.86281,62.48
-1020.47241,51.9612
-1021.08201,38.3548
-1021.69161,56.342
-1022.30121,84.4877
-1022.91082,77.9619
-1023.52042,65.1727
-1024.13002,47.6068
-1024.73962,44.8913
-1025.34922,62.8142
-1025.95882,61.8351
-1026.56842,47.7641
-1027.17802,51.2362
-1027.78763,50.5282
-1028.39723,65.0889
-1029.00683,73.23
-1029.61643,57.879
-1030.22603,65.7667
-1030.83563,76.75
-1031.44523,65.2007
-1032.05483,63.0434
-1032.66443,66.1828
-1033.27404,66.7633
-1033.88364,65.1207
-1034.49324,69.3426
-1035.10284,80.1335
-1035.71244,84.4025
-1036.32204,66.2561
-1036.93164,70.4691
-1037.54124,74.0974
-1038.15085,66.3809
-1038.76045,59.9498
-1039.37005,63.2598
-1039.97965,61.4407
-1040.58925,69.7376
-1041.19885,72.2681
-1041.80845,88.4834
-1042.41805,126.1607
-1043.02766,125.65
-1043.63726,127.5471
-1044.24686,139.9865
-1044.85646,127.9345
-1045.46606,130.4982
-1046.07566,125.4325
-1046.68526,123.3128
-1047.29486,118.3749
-1047.90446,125.7666
-1048.51407,117.9347
-1049.12367,122.9346
-1049.73327,124.7741
-1050.34287,116.2419
-1050.95247,108.6875
-1051.56207,100.9037
-1052.17167,107.7285
-1052.78127,109.4508
-1053.39088,104.5239
-1054.00048,102.6728
-1054.61008,111.6864
-1055.21968,118.7799
-1055.82928,121.5966
-1056.43888,122.9572
-1057.04848,127.3567
-1057.65808,131.1714
-1058.26769,112.2246
-1058.87729,109.2236
-1059.48689,107.7999
-1060.09649,113.8114
-1060.70609,116.9329
-1061.31569,108.4248
-1061.92529,123.7327
-1062.53489,121.305
-1063.14449,125.1593
-1063.7541,132.7791
-1064.3637,128.1357
-1064.9733,113.6717
-1065.5829,138.6925
-1066.1925,107.4079
-1066.8021,124.6588
-1067.4117,127.0676
-1068.0213,117.4867
-1068.63091,110.0754
-1069.24051,99.0675
-1069.85011,105.1501
-1070.45971,117.5339
-1071.06931,104.4844
-1071.67891,102.6815
-1072.28851,115.7639
-1072.89811,126.9909
-1073.50772,103.3623
-1074.11732,106.6989
-1074.72692,122.5694
-1075.33652,125.7309
-1075.94612,126.3884
-1076.55572,131.3843
-1077.16532,124.3526
-1077.77492,125.0728
-1078.38452,125.0143
-1078.99413,121.3419
-1079.60373,136.0992
-1080.21333,119.7207
-1080.82293,126.633
-1081.43253,131.7067
-1082.04213,121.7126
-1082.65173,117.4934
-1083.26133,117.0934
-1083.87094,126.7901
-1084.48054,117.5782
-1085.09014,117.0402
-1085.69974,134.7492
-1086.30934,116.7172
-1086.91894,127.2902
-1087.52854,131.1357
-1088.13814,126.3398
-1088.74775,112.6518
-1089.35735,129.8578
-1089.96695,114.7311
-1090.57655,120.4616
-1091.18615,117.6123
-1091.79575,114.6382
-1092.40535,104.1481
-1093.01495,112.8358
-1093.62455,138.595
-1094.23416,136.1348
-1094.84376,112.912
-1095.45336,116.3407
-1096.06296,103.6176
-1096.67256,109.812
-1097.28216,116.1134
-1097.89176,109.0559
-1098.50136,114.4523
-1099.11097,120.2262
-1099.72057,116.4183
-1100.33017,111.6029
-1100.93977,130.5906
-1101.54937,147.4628
-1102.15897,142.3191
-1102.76857,152.1595
-1103.37817,141.0761
-1103.98778,134.9031
-1104.59738,150.8213
-1105.20698,140.4189
-1105.81658,139.147
-1106.42618,140.9533
-1107.03578,129.6927
-1107.64538,141.5831
-1108.25498,136.325
-1108.86458,139.0461
-1109.47419,139.6849
-1110.08379,144.1683
-1110.69339,148.0172
-1111.30299,147.1062
-1111.91259,146.7118
-1112.52219,141.281
-1113.13179,140.3594
-1113.74139,133.7999
-1114.351,150.0613
-1114.9606,145.0728
-1115.5702,141.9747
-1116.1798,138.463
-1116.7894,122.5482
-1117.399,125.4131
-1118.0086,136.5197
-1118.6182,146.2411
-1119.22781,134.8909
-1119.83741,119.3633
-1120.44701,129.2728
-1121.05661,121.3267
-1121.66621,133.4786
-1122.27581,129.9636
-1122.88541,129.597
-1123.49501,137.493
-1124.10461,138.1674
-1124.71422,136.6947
-1125.32382,132.0851
-1125.93342,136.9692
-1126.54302,128.7273
-1127.15262,132.8214
-1127.76222,131.8785
-1128.37182,132.4583
-1128.98142,126.9603
-1129.59103,140.7856
-1130.20063,137.1088
-1130.81023,127.5718
-1131.41983,134.4039
-1132.02943,131.8624
-1132.63903,136.9618
-1133.24863,130.9823
-1133.85823,128.8478
-1134.46784,137.9785
-1135.07744,124.3776
-1135.68704,134.9492
-1136.29664,122.2604
-1136.90624,125.0365
-1137.51584,138.7555
-1138.12544,131.4677
-1138.73504,136.465
-1139.34464,134.1702
-1139.95425,126.0762
-1140.56385,127.6489
-1141.17345,124.7614
-1141.78305,126.8973
-1142.39265,131.1416
-1143.00225,135.054
-1143.61185,131.843
-1144.22145,124.371
-1144.83106,125.9286
-1145.44066,132.7489
-1146.05026,122.374
-1146.65986,120.6157
-1147.26946,120.8148
-1147.87906,131.4669
-1148.48866,133.5439
-1149.09826,124.1083
-1149.70787,118.4672
-1150.31747,116.3455
-1150.92707,110.0453
-1151.53667,122.3717
-1152.14627,131.4453
-1152.75587,120.4854
-1153.36547,123.3348
-1153.97507,108.7971
-1154.58467,116.4554
-1155.19428,121.103
-1155.80388,122.5889
-1156.41348,114.2888
-1157.02308,107.9101
-1157.63268,99.3192
-1158.24228,90.0277
-1158.85188,95.5665
-1159.46148,96.8715
-1160.07109,108.1758
-1160.68069,112.1744
-1161.29029,121.8451
-1161.89989,122.9091
-1162.50949,118.7833
-1163.11909,122.7836
-1163.72869,105.7763
-1164.33829,102.7675
-1164.9479,121.0478
-1165.5575,93.6277
-1166.1671,104.6858
-1166.7767,106.5595
-1167.3863,96.1324
-1167.9959,108.6857
-1168.6055,96.6192
-1169.2151,107.0127
-1169.8247,92.0908
-1170.43431,95.2994
-1171.04391,92.1058
-1171.65351,91.4825
-1172.26311,110.1152
-1172.87271,111.7292
-1173.48231,122.8141
-1174.09191,98.7732
-1174.70151,110.5432
-1175.31112,115.853
-1175.92072,111.5174
-1176.53032,112.7988
-1177.13992,119.7827
-1177.74952,122.2769
-1178.35912,111.0769
-1178.96872,96.7759
-1179.57832,93.9056
-1180.18793,101.3463
-1180.79753,95.0653
-1181.40713,84.9377
-1182.01673,91.6891
-1182.62633,82.1978
-1183.23593,105.4844
-1183.84553,103.717
-1184.45513,103.6341
-1185.06473,96.5419
-1185.67434,96.5611
-1186.28394,108.0995
-1186.89354,151.384
-1187.50314,129.46
-1188.11274,102.7463
-1188.72234,115.3312
-1189.33194,112.253
-1189.94154,119.8056
-1190.55115,110.1648
-1191.16075,106.8831
-1191.77035,93.8146
-1192.37995,78.3728
-1192.98955,78.3454
-1193.59915,77.1391
-1194.20875,91.0056
-1194.81835,98.8614
-1195.42796,91.4386
-1196.03756,102.3276
-1196.64716,97.0267
-1197.25676,92.3028
-1197.86636,82.9851
-1198.47596,84.046
-1199.08556,105.2234
-1199.69516,90.7088
-1200.30476,84.7909
-1200.91437,66.4958
-1201.52397,114.0702
-1202.13357,91.5832
-1202.74317,108.9287
-1203.35277,137.4947
-1203.96237,126.4056
-1204.57197,113.2825
-1205.18157,145.9884
-1205.79118,97.3986
-1206.40078,73.0557
-1207.01038,70.5941
-1207.61998,75.3458
-1208.22958,72.957
-1208.83918,76.7385
-1209.44878,75.7357
-1210.05838,81.9649
-1210.66799,77.3825
-1211.27759,80.7007
-1211.88719,84.5241
-1212.49679,83.3277
-1213.10639,91.3712
-1213.71599,85.1282
-1214.32559,76.6257
-1214.93519,68.3054
-1215.54479,64.4583
-1216.1544,60.2105
-1216.764,61.7025
-1217.3736,63.873
-1217.9832,68.2809
-1218.5928,67.89
-1219.2024,69.1197
-1219.812,72.8437
-1220.4216,74.1135
-1221.03121,76.7643
-1221.64081,80.5028
-1222.25041,73.1961
-1222.86001,74.8977
-1223.46961,72.3152
-1224.07921,66.8257
-1224.68881,61.6045
-1225.29841,73.8202
-1225.90802,128.338
-1226.51762,144.3364
-1227.12722,55.4589
-1227.73682,43.4815
-1228.34642,42.5486
-1228.95602,43.1502
-1229.56562,48.6057
-1230.17522,47.6693
-1230.78482,45.1433
-1231.39443,46.1547
-1232.00403,46.6537
-1232.61363,47.6437
-1233.22323,47.5159
-1233.83283,46.0748
-1234.44243,44.1676
-1235.05203,40.1608
-1235.66163,40.8381
-1236.27124,39.9313
-1236.88084,41.1508
-1237.49044,44.463
-1238.10004,44.9566
-1238.70964,42.0638
-1239.31924,40.9057
-1239.92884,43.227
-1240.53844,39.7905
-1241.14805,43.2108
-1241.75765,43.1608
-1242.36725,43.3877
-1242.97685,42.5503
-1243.58645,47.9161
-1244.19605,41.8753
-1244.80565,42.9055
-1245.41525,43.3625
-1246.02486,60.2659
-1246.63446,93.0901
-1247.24406,70.9763
-1247.85366,99.4622
-1248.46326,104.9178
-1249.07286,108.7421
-1249.68246,128.6196
-1250.29206,124.8152
-1250.90166,115.9152
-1251.51127,115.7698
-1252.12087,118.9416
-1252.73047,123.6646
-1253.34007,121.789
-1253.94967,121.8518
-1254.55927,116.1069
-1255.16887,136.2403
-1255.77847,128.6322
-1256.38808,118.273
-1256.99768,116.8369
-1257.60728,118.3586
-1258.21688,125.7237
-1258.82648,132.5734
-1259.43608,134.8615
-1260.04568,139.425
-1260.65528,135.9089
-1261.26489,116.4007
-1261.87449,119.2459
-1262.48409,135.6678
-1263.09369,135.5322
-1263.70329,138.058
-1264.31289,141.1902
-1264.92249,138.5049
-1265.53209,139.4612
-1266.14169,140.2709
-1266.7513,122.9918
-1267.3609,125.5405
-1267.9705,121.4804
-1268.5801,124.5569
-1269.1897,122.9034
-1269.7993,118.9856
-1270.4089,119.7215
-1271.0185,119.677
-1271.62811,116.2496
-1272.23771,112.5661
-1272.84731,118.1701
-1273.45691,114.6048
-1274.06651,116.7266
-1274.67611,121.6276
-1275.28571,120.7176
-1275.89531,119.3123
-1276.50492,119.481
-1277.11452,116.9362
-1277.72412,120.3417
-1278.33372,120.1223
-1278.94332,119.8444
-1279.55292,124.8049
-1280.16252,119.8834
-1280.77212,115.4256
-1281.38172,115.4894
-1281.99133,123.9713
-1282.60093,114.2961
-1283.21053,118.3057
-1283.82013,119.0714
-1284.42973,128.8683
-1285.03933,153.3097
-1285.64893,132.8743
-1286.25853,119.7389
-1286.86814,121.3079
-1287.47774,121.1827
-1288.08734,121.9636
-1288.69694,122.5141
-1289.30654,127.4766
-1289.91614,125.96
-1290.52574,116.3318
-1291.13534,119.5203
-1291.74495,120.3526
-1292.35455,122.6229
-1292.96415,120.6508
-1293.57375,124.7137
-1294.18335,125.1517
-1294.79295,121.7112
-1295.40255,122.5169
-1296.01215,122.0165
-1296.62175,124.6245
-1297.23136,127.7917
-1297.84096,126.1349
-1298.45056,122.2962
-1299.06016,121.5679
-1299.66976,127.1536
-1300.27936,129.5811
-1300.88896,123.2947
-1301.49856,121.5679
-1302.10817,124.2139
-1302.71777,124.0448
-1303.32737,125.1675
-1303.93697,117.956
-1304.54657,122.1555
-1305.15617,127.3192
-1305.76577,129.0321
-1306.37537,124.6588
-1306.98498,115.6834
-1307.59458,121.3936
-1308.20418,125.8
-1308.81378,-999.25
-1309.42338,-999.25
-1310.03298,-999.25
-1310.64258,-999.25
-1311.25218,-999.25
-1311.86178,-999.25
-1312.47139,-999.25
-1313.08099,-999.25
-1313.69059,-999.25
-1314.30019,-999.25
-1314.90979,-999.25
-1315.51939,-999.25
-1316.12899,-999.25
-1316.73859,-999.25
-1317.3482,-999.25
-1317.9578,-999.25
-1318.5674,-999.25
-1319.177,-999.25
