Depth,GR
-1360.17,116.0137
-1361.2368,116.5639
-1362.3036,116.9783
-1363.3704,113.5258
-1364.4372,109.9393
-1365.504,108.0594
-1366.5708,107.6214
-1367.6376,108.9216
-1368.7044,110.3933
-1369.7712,114.2039
-1370.838,115.0402
-1371.9048,112.7107
-1372.9716,110.8142
-1374.0384,111.8587
-1375.1052,111.0506
-1376.172,109.3496
-1377.2388,109.9455
-1378.3056,106.625
-1379.3724,105.4139
-1380.4392,103.9791
-1381.506,104.0785
-1382.5728,105.5176
-1383.6396,108.3117
-1384.7064,110.0274
-1385.7732,110.1408
-1386.84,110.3012
-1387.9068,109.0587
-1388.9736,105.5237
-1390.0404,100.5661
-1391.1072,100.7399
-1392.174,102.1549
-1393.2408,103.1693
-1394.3076,106.1238
-1395.3744,108.8391
-1396.4412,108.3717
-1397.508,106.2678
-1398.5748,104.9249
-1399.6416,104.2245
-1400.7084,101.5566
-1401.7752,99.9279
-1402.842,100.2895
-1403.9088,98.408
-1404.9756,100.827
-1406.0424,104.9753
-1407.1092,108.8784
-1408.176,109.6613
-1409.2428,112.9058
-1410.3096,113.5324
-1411.3764,108.3086
-1412.4432,108.2296
-1413.51,109.3681
-1414.5768,110.2621
-1415.6436,106.6176
-1416.7104,106.7288
-1417.7772,104.5435
-1418.844,102.3193
-1419.9108,100.108
-1420.9776,102.8222
-1422.0444,107.0918
-1423.1112,103.5546
-1424.178,105.5556
-1425.2448,109.261
-1426.3116,111.211
-1427.3784,113.6336
-1428.4452,118.3033
-1429.512,115.5789
-1430.5788,110.384
-1431.6456,107.7772
-1432.7124,103.3844
-1433.7792,102.2186
-1434.846,104.4361
-1435.9128,107.3735
-1436.9796,109.1704
-1438.0464,111.6504
-1439.1132,113.0392
-1440.18,113.9402
-1441.2468,114.5331
-1442.3136,112.7888
-1443.3804,113.6134
-1444.4472,114.5576
-1445.514,113.3013
-1446.5808,114.2077
-1447.6476,110.6728
-1448.7144,108.2662
-1449.7812,101.6226
-1450.848,102.2231
-1451.9148,103.8316
-1452.9816,108.6586
-1454.0484,111.48
-1455.1152,116.0751
-1456.182,110.5886
-1457.2488,106.2822
-1458.3156,106.2652
-1459.3824,106.3279
-1460.4492,107.8587
-1461.516,113.9612
-1462.5828,116.2627
-1463.6496,114.687
-1464.7164,115.141
-1465.7832,116.9017
-1466.85,113.4659
-1467.9168,111.3277
-1468.9836,113.3683
-1470.0504,112.1708
-1471.1172,110.4575
-1472.184,114.9004
-1473.2508,115.1592
-1474.3176,114.797
-1475.3844,114.5323
-1476.4512,115.9002
-1477.518,115.2729
-1478.5848,112.5932
-1479.6516,110.4911
-1480.7184,111.2981
-1481.7852,110.8764
-1482.852,113.2052
-1483.9188,118.902
-1484.9856,120.257
-1486.0524,116.2273
-1487.1192,113.0554
-1488.186,107.3278
-1489.2528,101.6653
-1490.3196,99.9683
-1491.3864,104.1571
-1492.4532,107.7572
-1493.52,107.9174
-1494.5868,107.6915
-1495.6536,111.385
-1496.7204,111.7548
-1497.7872,107.2665
-1498.854,110.5533
-1499.9208,114.0902
-1500.9876,112.6925
-1502.0544,113.1421
-1503.1212,116.2815
-1504.188,115.4204
-1505.2548,116.7679
-1506.3216,116.0177
-1507.3884,108.146
-1508.4552,102.4793
-1509.522,102.6372
-1510.5888,102.4687
-1511.6556,104.4721
-1512.7224,109.5239
-1513.7892,115.9504
-1514.856,116.0054
-1515.9228,115.4088
-1516.9896,114.4619
-1518.0564,115.9217
-1519.1232,115.6175
-1520.19,115.9999
-1521.2568,116.5881
-1522.3236,116.6374
-1523.3904,115.3202
-1524.4572,114.0671
-1525.524,114.1942
-1526.5908,113.9012
-1527.6576,113.7346
-1528.7244,115.5745
-1529.7912,117.6529
-1530.858,117.7042
-1531.9248,118.7651
-1532.9916,117.0856
-1534.0584,117.9104
-1535.1252,114.1504
-1536.192,110.5289
-1537.2588,109.3167
-1538.3256,106.8386
-1539.3924,105.5696
-1540.4592,109.422
-1541.526,113.845
-1542.5928,108.7015
-1543.6596,112.8367
-1544.7264,113.0016
-1545.7932,111.744
-1546.86,111.0081
-1547.9268,116.7378
-1548.9936,110.3261
-1550.0604,104.6202
-1551.1272,105.4784
-1552.194,104.5754
-1553.2608,100.7528
-1554.3276,108.8866
-1555.3944,112.6855
-1556.4612,113.2734
-1557.528,114.9907
-1558.5948,118.4051
-1559.6616,116.9318
-1560.7284,121.2531
-1561.7952,121.9583
-1562.862,121.3065
-1563.9288,122.1726
-1564.9956,122.6701
-1566.0624,121.3828
-1567.1292,121.7212
-1568.196,121.8642
-1569.2628,123.4437
-1570.3296,124.5551
-1571.3964,119.2388
-1572.4632,113.5557
-1573.53,110.347
-1574.5968,104.6737
-1575.6636,103.3098
-1576.7304,106.4263
-1577.7972,106.6053
-1578.864,106.6545
-1579.9308,97.9528
-1580.9976,87.7705
-1582.0644,77.5069
-1583.1312,68.3524
-1584.198,61.3326
-1585.2648,75.5153
-1586.3316,87.004
-1587.3984,96.8895
-1588.4652,109.7883
-1589.532,113.4687
-1590.5988,110.8427
-1591.6656,108.9354
-1592.7324,110.6861
-1593.7992,111.4384
-1594.866,117.805
-1595.9328,119.6853
-1596.9996,121.7654
-1598.0664,123.0064
-1599.1332,120.9148
-1600.2,119.9015
-1601.2668,120.5745
-1602.3336,120.1032
-1603.4004,116.234
-1604.4672,107.4684
-1605.534,100.6477
-1606.6008,99.1472
-1607.6676,97.0867
-1608.7344,97.9156
-1609.8012,102.4842
-1610.868,109.3513
-1611.9348,110.2044
-1613.0016,112.951
-1614.0684,114.5143
-1615.1352,116.7603
-1616.202,112.9704
-1617.2688,108.8636
-1618.3356,104.3786
-1619.4024,103.4469
-1620.4692,106.4383
-1621.536,109.4654
-1622.6028,112.8922
-1623.6696,115.7295
-1624.7364,117.0755
-1625.8032,118.1151
-1626.87,119.7099
-1627.9368,120.5887
-1629.0036,120.4167
-1630.0704,120.0484
-1631.1372,115.8576
-1632.204,116.8306
-1633.2708,116.6504
-1634.3376,114.9118
-1635.4044,116.2594
-1636.4712,120.296
-1637.538,121.0028
-1638.6048,119.6551
-1639.6716,113.8874
-1640.7384,111.7937
-1641.8052,109.9043
-1642.872,107.4817
-1643.9388,108.3648
-1645.0056,116.3689
-1646.0724,108.4046
-1647.1392,110.4941
-1648.206,114.3351
-1649.2728,114.1504
-1650.3396,114.9091
-1651.4064,127.3179
-1652.4732,119.834
-1653.54,117.56
-1654.6068,110.7821
-1655.6736,110.1362
-1656.7404,106.7724
-1657.8072,109.6776
-1658.874,107.1975
-1659.9408,113.3767
-1661.0076,108.6591
-1662.0744,104.5605
-1663.1412,100.7666
-1664.208,100.0089
-1665.2748,94.8118
-1666.3416,92.1876
-1667.4084,87.4027
-1668.4752,79.9204
-1669.542,68.708
-1670.6088,60.5786
-1671.6756,53.4056
-1672.7424,51.1961
-1673.8092,57.9792
-1674.876,66.6172
-1675.9428,70.1077
-1677.0096,75.63
-1678.0764,79.0147
-1679.1432,78.2049
-1680.21,72.2805
-1681.2768,73.3742
-1682.3436,75.9481
-1683.4104,71.7123
-1684.4772,68.8073
-1685.544,67.6517
-1686.6108,63.8424
-1687.6776,57.8388
-1688.7444,60.1231
-1689.8112,62.6915
-1690.878,64.7106
-1691.9448,67.5562
-1693.0116,76.0387
-1694.0784,84.3671
-1695.1452,87.6178
-1696.212,89.943
-1697.2788,91.7274
-1698.3456,85.5243
-1699.4124,72.6631
-1700.4792,65.859
-1701.546,62.5521
-1702.6128,65.9034
-1703.6796,64.8709
-1704.7464,79.1872
-1705.8132,92.2855
-1706.88,106.5909
-1707.9468,111.6083
-1709.0136,123.5106
-1710.0804,126.23
-1711.1472,129.7526
-1712.214,123.0985
-1713.2808,116.5741
-1714.3476,110.3133
-1715.4144,97.6314
-1716.4812,80.8986
-1717.548,71.0479
-1718.6148,68.3761
-1719.6816,62.5602
-1720.7484,65.1416
-1721.8152,69.8584
-1722.882,86.5055
-1723.9488,97.9182
-1725.0156,105.0911
-1726.0824,108.9273
-1727.1492,108.5152
-1728.216,101.4377
-1729.2828,94.9364
-1730.3496,93.1689
-1731.4164,88.387
-1732.4832,89.6722
-1733.55,83.5515
-1734.6168,76.6865
-1735.6836,71.3571
-1736.7504,68.5588
-1737.8172,66.0686
-1738.884,65.39
-1739.9508,67.0057
-1741.0176,68.3659
-1742.0844,68.1077
-1743.1512,64.3417
-1744.218,61.9971
-1745.2848,60.6439
-1746.3516,58.3839
-1747.4184,56.879
-1748.4852,59.7612
-1749.552,62.8405
-1750.6188,62.5288
-1751.6856,66.7363
-1752.7524,71.6477
-1753.8192,79.0764
-1754.886,86.3202
-1755.9528,84.8034
-1757.0196,78.5215
-1758.0864,73.1119
-1759.1532,64.5443
-1760.22,56.9896
-1761.2868,58.3796
-1762.3536,59.8326
-1763.4204,61.8336
-1764.4872,65.6903
-1765.554,68.004
-1766.6208,69.0202
-1767.6876,73.8129
-1768.7544,76.0602
-1769.8212,77.8101
-1770.888,77.675
-1771.9548,82.2166
-1773.0216,86.9495
-1774.0884,90.5424
-1775.1552,92.1812
-1776.222,95.6492
-1777.2888,95.9863
-1778.3556,96.9404
-1779.4224,95.9703
-1780.4892,94.6141
-1781.556,93.1408
-1782.6228,95.1155
-1783.6896,87.6492
-1784.7564,81.0951
-1785.8232,73.5817
-1786.89,66.2471
-1787.9568,55.7244
-1789.0236,54.379
-1790.0904,59.5142
-1791.1572,67.3403
-1792.224,73.1427
-1793.2908,79.7822
-1794.3576,83.7132
-1795.4244,81.6603
-1796.4912,75.3981
-1797.558,73.3192
-1798.6248,72.4412
-1799.6916,72.779
-1800.7584,76.0919
-1801.8252,81.045
-1802.892,84.9921
-1803.9588,86.265
-1805.0256,85.4405
-1806.0924,79.9058
-1807.1592,74.1871
-1808.226,66.9091
-1809.2928,61.6788
-1810.3596,57.8131
-1811.4264,65.1549
-1812.4932,71.4473
-1813.56,79.8537
-1814.6268,86.5126
-1815.6936,90.9158
-1816.7604,86.4875
-1817.8272,82.9785
-1818.894,76.398
-1819.9608,70.2967
-1821.0276,65.4642
-1822.0944,62.6364
-1823.1612,62.6494
-1824.228,74.7958
-1825.2948,81.2693
-1826.3616,85.8789
-1827.4284,87.5893
-1828.4952,85.3187
-1829.562,77.0032
-1830.6288,79.1451
-1831.6956,81.8052
-1832.7624,88.1834
-1833.8292,97.5755
-1834.896,102.4611
-1835.9628,102.2552
-1837.0296,93.3126
-1838.0964,83.3475
-1839.1632,75.603
-1840.23,69.7114
-1841.2968,65.4628
-1842.3636,68.566
-1843.4304,69.0406
-1844.4972,66.1281
-1845.564,60.1782
-1846.6308,58.4744
-1847.6976,57.6282
-1848.7644,60.4518
-1849.8312,65.7974
-1850.898,76.4385
-1851.9648,80.2669
-1853.0316,85.1177
-1854.0984,91.4732
-1855.1652,91.379
-1856.232,83.8538
-1857.2988,79.9356
-1858.3656,76.5058
-1859.4324,75.9116
-1860.4992,81.2918
-1861.566,82.8574
-1862.6328,85.1165
-1863.6996,89.4849
-1864.7664,90.7153
-1865.8332,91.2716
-1866.9,94.1886
-1867.9668,93.3743
-1869.0336,86.6674
-1870.1004,78.7839
-1871.1672,70.0017
-1872.234,67.6115
-1873.3008,67.1663
-1874.3676,70.3464
-1875.4344,73.4743
-1876.5012,76.0177
-1877.568,76.5201
-1878.6348,74.8659
-1879.7016,73.9564
-1880.7684,74.5358
-1881.8352,81.1568
-1882.902,82.2683
-1883.9688,83.5273
-1885.0356,90.2449
-1886.1024,95.0909
-1887.1692,88.8123
-1888.236,87.2614
-1889.3028,85.6206
-1890.3696,76.6029
-1891.4364,66.063
-1892.5032,60.2881
-1893.57,56.0362
-1894.6368,53.7122
-1895.7036,54.9226
-1896.7704,57.3339
-1897.8372,58.1987
-1898.904,59.7453
-1899.9708,62.4265
-1901.0376,62.7351
-1902.1044,62.6697
-1903.1712,65.5544
-1904.238,67.3447
-1905.3048,65.881
-1906.3716,65.4513
-1907.4384,65.2326
-1908.5052,64.1276
-1909.572,62.4935
-1910.6388,62.1266
-1911.7056,61.5984
-1912.7724,60.4941
-1913.8392,56.5415
-1914.906,54.5052
-1915.9728,49.7534
-1917.0396,44.3245
-1918.1064,41.5142
-1919.1732,45.9141
-1920.24,46.7061
-1921.3068,49.9983
-1922.3736,57.5624
-1923.4404,65.003
-1924.5072,64.8699
-1925.574,67.7192
-1926.6408,69.772
-1927.7076,66.2032
-1928.7744,59.4279
-1929.8412,61.4309
-1930.908,67.0255
-1931.9748,73.4245
-1933.0416,80.8984
-1934.1084,89.6127
-1935.1752,92.5416
-1936.242,90.477
-1937.3088,86.0556
-1938.3756,79.572
-1939.4424,72.7384
-1940.5092,65.5127
-1941.576,61.7224
-1942.6428,57.2534
-1943.7096,55.6681
-1944.7764,55.025
-1945.8432,60.6455
-1946.91,63.378
-1947.9768,69.3478
-1949.0436,73.496
-1950.1104,79.12
-1951.1772,77.1701
-1952.244,71.473
-1953.3108,71.2129
-1954.3776,73.1223
-1955.4444,74.2565
-1956.5112,76.1512
-1957.578,79.6078
-1958.6448,79.0555
-1959.7116,78.5581
-1960.7784,77.7404
-1961.8452,78.2828
-1962.912,80.2694
-1963.9788,82.5797
-1965.0456,85.2238
-1966.1124,84.7871
-1967.1792,84.6293
-1968.246,84.0271
-1969.3128,80.0203
-1970.3796,77.4861
-1971.4464,85.9432
-1972.5132,98.4779
-1973.58,108.7724
-1974.6468,104.687
-1975.7136,96.2247
-1976.7804,79.6913
-1977.8472,59.4894
-1978.914,44.8791
-1979.9808,46.5506
-1981.0476,47.4768
-1982.1144,48.7311
-1983.1812,49.1442
-1984.248,47.3098
-1985.3148,48.2129
-1986.3816,59.5045
-1987.4484,68.7113
-1988.5152,78.0934
-1989.582,82.1737
-1990.6488,77.3871
-1991.7156,67.9431
-1992.7824,59.8173
-1993.8492,55.0985
-1994.916,56.3648
-1995.9828,61.5388
-1997.0496,65.7326
-1998.1164,67.2535
-1999.1832,66.0468
-2000.25,65.1006
-2001.3168,64.3816
-2002.3836,61.5699
-2003.4504,62.7401
-2004.5172,63.0676
-2005.584,64.244
-2006.6508,66.8729
-2007.7176,74.6401
-2008.7844,80.9844
-2009.8512,84.3117
-2010.918,82.1863
-2011.9848,90.1902
-2013.0516,85.9855
-2014.1184,78.44
-2015.1852,74.5538
-2016.252,73.7837
-2017.3188,61.5316
-2018.3856,64.3878
-2019.4524,68.9939
-2020.5192,73.6265
-2021.586,78.6901
-2022.6528,87.4314
-2023.7196,86.0961
-2024.7864,85.4818
-2025.8532,85.0894
-2026.92,84.5069
-2027.9868,83.3508
-2029.0536,81.0788
-2030.1204,76.472
-2031.1872,71.6595
-2032.254,64.7349
-2033.3208,64.7824
-2034.3876,65.3836
-2035.4544,70.339
-2036.5212,68.2801
-2037.588,72.8799
-2038.6548,78.7591
-2039.7216,89.2829
-2040.7884,98.4899
-2041.8552,110.4381
-2042.922,108.6399
-2043.9888,106.9868
-2045.0556,105.3176
-2046.1224,100.116
-2047.1892,98.1353
-2048.256,100.4359
-2049.3228,99.1293
-2050.3896,92.3539
-2051.4564,91.3002
-2052.5232,87.5447
-2053.59,90.1108
-2054.6568,90.4789
-2055.7236,94.8192
-2056.7904,97.778
-2057.8572,107.63
-2058.924,116.1107
-2059.9908,120.0303
-2061.0576,121.166
-2062.1244,123.1361
-2063.1912,122.6654
-2064.258,121.3253
-2065.3248,120.8515
-2066.3916,120.8046
-2067.4584,118.119
-2068.5252,114.0656
-2069.592,113.9911
-2070.6588,113.9189
-2071.7256,115.714
-2072.7924,118.4046
-2073.8592,120.1182
-2074.926,118.7143
-2075.9928,115.8946
-2077.0596,112.0777
-2078.1264,108.2664
-2079.1932,106.9876
-2080.26,106.7915
-2081.3268,108.5932
-2082.3936,111.7704
-2083.4604,115.3605
-2084.5272,118.1703
-2085.594,118.9037
-2086.6608,118.6799
-2087.7276,118.1791
-2088.7944,116.006
-2089.8612,113.5763
-2090.928,112.7924
-2091.9948,112.2623
-2093.0616,111.2065
-2094.1284,111.6124
-2095.1952,109.7214
-2096.262,106.8435
-2097.3288,102.9726
-2098.3956,101.192
-2099.4624,101.6727
-2100.5292,103.8951
-2101.596,107.0807
-2102.6628,109.722
-2103.7296,109.9048
-2104.7964,108.6087
-2105.8632,107.5684
-2106.93,106.3721
-2107.9968,105.529
-2109.0636,105.6914
-2110.1304,105.3607
-2111.1972,105.0719
-2112.264,102.8561
-2113.3308,102.2526
-2114.3976,102.7284
-2115.4644,102.8943
-2116.5312,103.6157
-2117.598,106.6657
-2118.6648,108.7377
-2119.7316,108.7903
-2120.7984,109.107
-2121.8652,108.0469
-2122.932,106.3916
-2123.9988,105.3969
-2125.0656,105.4011
-2126.1324,105.6632
-2127.1992,107.9395
-2128.266,109.6466
-2129.3328,111.1182
-2130.3996,112.4027
-2131.4664,113.6573
-2132.5332,113.797
-2133.6,114.1553
-2134.6668,113.9654
-2135.7336,114.6785
-2136.8004,113.4074
-2137.8672,112.4706
-2138.934,111.4818
-2140.0008,111.3278
-2141.0676,109.9067
-2142.1344,110.4041
-2143.2012,109.4071
-2144.268,108.4128
-2145.3348,108.18
-2146.4016,108.923
-2147.4684,109.0589
-2148.5352,110.4005
-2149.602,111.9846
-2150.6688,109.1839
-2151.7356,104.6428
-2152.8024,100.1683
-2153.8692,97.7263
-2154.936,94.689
-2156.0028,94.6271
-2157.0696,98.365
-2158.1364,101.1104
-2159.2032,101.5977
-2160.27,103.8162
-2161.3368,104.6242
-2162.4036,103.7557
-2163.4704,104.6864
-2164.5372,106.5418
-2165.604,108.1343
-2166.6708,112.022
-2167.7376,115.0176
-2168.8044,116.5752
-2169.8712,115.5601
-2170.938,113.0555
-2172.0048,109.905
-2173.0716,107.4538
-2174.1384,106.0413
-2175.2052,107.908
-2176.272,111.3838
-2177.3388,113.8756
-2178.4056,114.752
-2179.4724,115.9599
-2180.5392,115.2647
-2181.606,112.3481
-2182.6728,110.1446
-2183.7396,109.4892
-2184.8064,108.5525
-2185.8732,108.312
-2186.94,110.1015
-2188.0068,111.7399
-2189.0736,113.7857
-2190.1404,115.5471
-2191.2072,115.849
-2192.274,114.9935
-2193.3408,114.9492
-2194.4076,112.688
-2195.4744,111.0356
-2196.5412,109.881
-2197.608,109.8733
-2198.6748,109.5331
-2199.7416,109.954
-2200.8084,111.6066
-2201.8752,113.7401
-2202.942,113.318
-2204.0088,112.3878
-2205.0756,112.0655
-2206.1424,109.7574
-2207.2092,108.2911
-2208.276,108.9716
-2209.3428,110.8166
-2210.4096,112.8791
-2211.4764,114.0493
-2212.5432,113.3953
-2213.61,113.1897
-2214.6768,111.7008
-2215.7436,110.9891
-2216.8104,110.2631
-2217.8772,111.3344
-2218.944,111.2885
-2220.0108,110.8759
-2221.0776,110.2623
-2222.1444,110.2315
-2223.2112,107.0515
-2224.278,106.5958
-2225.3448,104.251
-2226.4116,102.5504
-2227.4784,101.2092
-2228.5452,99.445
-2229.612,98.3922
-2230.6788,98.7163
-2231.7456,96.6276
-2232.8124,96.2356
-2233.8792,98.6286
-2234.946,96.641
-2236.0128,97.9251
-2237.0796,98.6057
-2238.1464,97.1496
-2239.2132,96.1894
-2240.28,95.5623
-2241.3468,93.6252
-2242.4136,94.4022
-2243.4804,95.8352
-2244.5472,95.9583
-2245.614,95.551
-2246.6808,95.5812
-2247.7476,95.465
-2248.8144,95.8235
-2249.8812,97.113
-2250.948,100.263
-2252.0148,102.1288
-2253.0816,104.029
-2254.1484,106.4708
-2255.2152,107.7183
-2256.282,108.6425
-2257.3488,106.0013
-2258.4156,102.1269
-2259.4824,101.3586
-2260.5492,102.4466
-2261.616,104.9037
-2262.6828,110.562
-2263.7496,115.6862
-2264.8164,116.4457
-2265.8832,113.5648
-2266.95,107.7103
-2268.0168,105.0574
-2269.0836,101.6198
-2270.1504,95.8275
-2271.2172,94.5753
-2272.284,98.6158
-2273.3508,100.1144
-2274.4176,102.9752
-2275.4844,109.1557
-2276.5512,113.7811
-2277.618,112.7079
-2278.6848,111.6805
-2279.7516,110.671
-2280.8184,108.819
-2281.8852,107.9967
-2282.952,108.1714
-2284.0188,109.7865
-2285.0856,105.0226
-2286.1524,101.4061
-2287.2192,95.5109
-2288.286,94.0443
-2289.3528,89.9155
-2290.4196,88.8999
-2291.4864,88.3864
-2292.5532,86.7776
-2293.62,88.4985
-2294.6868,92.659
-2295.7536,96.6466
-2296.8204,96.8607
-2297.8872,98.0973
-2298.954,95.1419
-2300.0208,92.5254
-2301.0876,90.9671
-2302.1544,97.6688
-2303.2212,97.644
-2304.288,97.9908
-2305.3548,93.9896
-2306.4216,91.0294
-2307.4884,81.047
-2308.5552,81.7778
-2309.622,81.3093
-2310.6888,83.9045
-2311.7556,88.5739
-2312.8224,90.7249
-2313.8892,91.9521
-2314.956,91.9289
-2316.0228,98.5341
-2317.0896,101.9107
-2318.1564,102.5097
-2319.2232,98.9
-2320.29,96.8985
-2321.3568,87.7679
-2322.4236,79.8265
-2323.4904,77.4475
-2324.5572,85.0291
-2325.624,89.4251
-2326.6908,89.2578
-2327.7576,92.3678
-2328.8244,93.0752
-2329.8912,89.1957
-2330.958,83.9316
-2332.0248,83.7247
-2333.0916,80.03
-2334.1584,83.1525
-2335.2252,79.2319
-2336.292,80.2253
-2337.3588,80.4741
-2338.4256,81.3739
-2339.4924,78.122
-2340.5592,84.1061
-2341.626,90.8717
-2342.6928,99.2215
-2343.7596,107.2695
-2344.8264,112.5339
-2345.8932,115.7459
-2346.96,112.4619
-2348.0268,105.2554
-2349.0936,98.4439
-2350.1604,95.6363
-2351.2272,90.1087
-2352.294,90.3355
-2353.3608,86.9838
-2354.4276,87.8637
-2355.4944,92.3088
-2356.5612,96.8932
-2357.628,90.1656
-2358.6948,90.1149
-2359.7616,87.9233
-2360.8284,86.6254
-2361.8952,82.4282
-2362.962,86.1148
-2364.0288,89.9077
-2365.0956,94.1779
-2366.1624,98.6382
-2367.2292,101.4398
-2368.296,99.7882
-2369.3628,100.3323
-2370.4296,101.7742
-2371.4964,92.7609
-2372.5632,86.7753
-2373.63,88.6708
-2374.6968,98.0278
-2375.7636,101.312
-2376.8304,102.5054
-2377.8972,108.8789
-2378.964,108.148
-2380.0308,102.0828
-2381.0976,95.6161
-2382.1644,92.8977
-2383.2312,89.9387
-2384.298,90.0818
-2385.3648,85.532
-2386.4316,86.8606
-2387.4984,87.3733
-2388.5652,83.5257
-2389.632,87.3419
-2390.6988,89.7752
-2391.7656,91.9747
-2392.8324,93.7173
-2393.8992,101.7304
-2394.966,93.0851
-2396.0328,89.476
-2397.0996,93.4276
-2398.1664,96.035
-2399.2332,90.9976
-2400.3,93.3202
-2401.3668,94.5441
-2402.4336,85.8699
-2403.5004,81.8978
-2404.5672,78.8616
-2405.634,81.4184
-2406.7008,80.5866
-2407.7676,83.7298
-2408.8344,88.9537
-2409.9012,96.0612
-2410.968,103.6389
-2412.0348,114.3372
-2413.1016,121.801
-2414.1684,127.688
-2415.2352,131.8469
-2416.302,131.2842
-2417.3688,125.2808
-2418.4356,125.0035
-2419.5024,118.1179
-2420.5692,111.8721
-2421.636,109.8384
-2422.7028,104.7829
-2423.7696,95.0173
-2424.8364,93.4798
-2425.9032,95.3254
-2426.97,89.9894
-2428.0368,91.244
-2429.1036,93.5586
-2430.1704,97.1084
-2431.2372,92.2678
-2432.304,93.2179
-2433.3708,92.2279
-2434.4376,90.4497
-2435.5044,92.1503
-2436.5712,102.1179
-2437.638,108.263
-2438.7048,115.2497
-2439.7716,119.6764
-2440.8384,115.0667
-2441.9052,101.2505
-2442.972,90.9984
-2444.0388,84.4784
-2445.1056,80.6829
-2446.1724,80.7775
-2447.2392,82.0006
-2448.306,87.0807
-2449.3728,87.6098
-2450.4396,88.0938
-2451.5064,85.1667
-2452.5732,88.803
-2453.64,89.1223
-2454.7068,89.5526
-2455.7736,85.3946
-2456.8404,85.7434
-2457.9072,88.2333
-2458.974,84.7907
-2460.0408,82.9339
-2461.1076,83.4004
-2462.1744,80.7866
-2463.2412,79.9269
-2464.308,88.8252
-2465.3748,92.8435
-2466.4416,92.6778
-2467.5084,93.0953
-2468.5752,87.9096
-2469.642,82.788
-2470.7088,85.3035
-2471.7756,89.4388
-2472.8424,91.8679
-2473.9092,93.8007
-2474.976,94.6001
-2476.0428,92.103
-2477.1096,89.8212
-2478.1764,89.9658
-2479.2432,89.8661
-2480.31,85.685
-2481.3768,82.4978
-2482.4436,83.3872
-2483.5104,82.9123
-2484.5772,83.9598
-2485.644,94.8285
-2486.7108,96.8977
-2487.7776,100.1858
-2488.8444,103.9583
-2489.9112,109.914
-2490.978,106.7727
-2492.0448,107.2399
-2493.1116,104.6702
-2494.1784,106.985
-2495.2452,107.818
-2496.312,105.0333
-2497.3788,103.2675
-2498.4456,101.7116
-2499.5124,96.565
-2500.5792,88.7738
-2501.646,87.4373
-2502.7128,90.5004
-2503.7796,91.7017
-2504.8464,90.4964
-2505.9132,94.5285
-2506.98,101.3594
-2508.0468,101.2099
-2509.1136,101.2839
-2510.1804,111.741
-2511.2472,115.5003
-2512.314,114.0897
-2513.3808,120.9328
-2514.4476,127.3647
-2515.5144,118.5567
-2516.5812,112.6234
-2517.648,105.4914
-2518.7148,101.0583
-2519.7816,94.6768
-2520.8484,97.1435
-2521.9152,101.3828
-2522.982,106.1376
-2524.0488,104.4022
-2525.1156,109.049
-2526.1824,114.9493
-2527.2492,117.1409
-2528.316,121.8931
-2529.3828,129.2175
-2530.4496,128.211
-2531.5164,116.161
-2532.5832,112.9857
-2533.65,108.4568
-2534.7168,105.5221
-2535.7836,109.9725
-2536.8504,121.4594
-2537.9172,122.0077
-2538.984,120.1853
-2540.0508,117.654
-2541.1176,115.7191
-2542.1844,114.1649
-2543.2512,117.0971
-2544.318,121.3368
-2545.3848,124.3631
-2546.4516,125.1173
-2547.5184,125.2493
-2548.5852,116.6229
-2549.652,110.0916
-2550.7188,107.0315
-2551.7856,104.2974
-2552.8524,102.3061
-2553.9192,109.6833
-2554.986,112.4849
-2556.0528,110.5854
-2557.1196,112.6841
-2558.1864,115.9865
-2559.2532,115.5528
-2560.32,118.6383
-2561.3868,123.7078
-2562.4536,123.8841
-2563.5204,122.0016
-2564.5872,118.1877
-2565.654,118.4271
-2566.7208,116.1821
-2567.7876,115.0869
-2568.8544,117.3425
-2569.9212,123.5419
-2570.988,123.3241
-2572.0548,124.6636
-2573.1216,125.8161
-2574.1884,126.2813
-2575.2552,125.694
-2576.322,125.2573
-2577.3888,124.4591
-2578.4556,123.4761
-2579.5224,119.4331
-2580.5892,119.1641
-2581.656,118.6731
-2582.7228,118.4983
-2583.7896,116.9987
-2584.8564,116.6569
-2585.9232,114.3534
-2586.99,112.2414
-2588.0568,109.9787
-2589.1236,108.0247
-2590.1904,104.7727
-2591.2572,105.0625
-2592.324,106.607
-2593.3908,108.0744
-2594.4576,110.8331
-2595.5244,115.3526
-2596.5912,116.5178
-2597.658,117.5629
-2598.7248,120.8628
-2599.7916,124.5974
-2600.8584,131.1284
-2601.9252,136.5158
-2602.992,141.6189
-2604.0588,144.6915
-2605.1256,147.418
-2606.1924,148.2071
-2607.2592,148.8019
-2608.326,148.2073
-2609.3928,146.6047
-2610.4596,146.7728
-2611.5264,146.1882
-2612.5932,146.5967
-2613.66,148.6674
-2614.7268,151.1814
-2615.7936,150.7566
-2616.8604,150.3649
-2617.9272,150.8878
-2618.994,149.5836
-2620.0608,149.1023
-2621.1276,149.2961
-2622.1944,148.8397
-2623.2612,147.4039
-2624.328,147.0451
-2625.3948,146.7827
-2626.4616,147.3413
-2627.5284,148.1979
-2628.5952,149.8566
-2629.662,150.3991
-2630.7288,150.1133
-2631.7956,149.4287
-2632.8624,149.6748
-2633.9292,149.8473
-2634.996,150.7506
