Depth,GR
-1360.17,71.7602
-1361.2368,60.0747
-1362.3036,72.2845
-1363.3704,58.1651
-1364.4372,81.8558
-1365.504,71.5252
-1366.5708,78.78
-1367.6376,76.7995
-1368.7044,76.2271
-1369.7712,63.0173
-1370.838,74.6373
-1371.9048,108.3122
-1372.9716,85.1409
-1374.0384,71.479
-1375.1052,101.7304
-1376.172,94.0347
-1377.2388,77.4803
-1378.3056,71.6666
-1379.3724,63.015
-1380.4392,52.0394
-1381.506,48.5255
-1382.5728,51.7892
-1383.6396,54.5772
-1384.7064,64.9719
-1385.7732,61.3531
-1386.84,55.8007
-1387.9068,68.992
-1388.9736,60.5048
-1390.0404,65.1478
-1391.1072,69.4355
-1392.174,69.9695
-1393.2408,59.3208
-1394.3076,61.3014
-1395.3744,62.6942
-1396.4412,59.6832
-1397.508,60.5672
-1398.5748,60.9267
-1399.6416,61.4554
-1400.7084,40.9504
-1401.7752,52.1055
-1402.842,35.9008
-1403.9088,34.9791
-1404.9756,60.0022
-1406.0424,55.3271
-1407.1092,52.5111
-1408.176,72.6448
-1409.2428,82.4326
-1410.3096,59.063
-1411.3764,77.0824
-1412.4432,57.6075
-1413.51,54.9917
-1414.5768,50.5548
-1415.6436,100.0793
-1416.7104,94.2384
-1417.7772,90.5915
-1418.844,89.0382
-1419.9108,92.2339
-1420.9776,81.4387
-1422.0444,61.7077
-1423.1112,59.7775
-1424.178,49.9138
-1425.2448,71.4595
-1426.3116,47.643
-1427.3784,51.4279
-1428.4452,54.3545
-1429.512,80.2833
-1430.5788,79.7826
-1431.6456,76.0209
-1432.7124,73.6691
-1433.7792,76.4076
-1434.846,51.0596
-1435.9128,85.8034
-1436.9796,82.6264
-1438.0464,93.2244
-1439.1132,61.5822
-1440.18,74.4455
-1441.2468,77.6883
-1442.3136,84.4577
-1443.3804,85.1601
-1444.4472,80.7255
-1445.514,89.4308
-1446.5808,82.4759
-1447.6476,82.6793
-1448.7144,77.7408
-1449.7812,71.3112
-1450.848,82.0442
-1451.9148,126.7925
-1452.9816,144.7932
-1454.0484,127.8145
-1455.1152,31.1245
-1456.182,41.3093
-1457.2488,39.6888
-1458.3156,56.0774
-1459.3824,54.2937
-1460.4492,39.3651
-1461.516,48.3689
-1462.5828,44.4231
-1463.6496,44.6369
-1464.7164,95.3256
-1465.7832,89.6941
-1466.85,100.8777
-1467.9168,77.8078
-1468.9836,33.9289
-1470.0504,54.6022
-1471.1172,55.8358
-1472.184,67.9291
-1473.2508,57.0518
-1474.3176,74.803
-1475.3844,62.4761
-1476.4512,60.0872
-1477.518,67.7037
-1478.5848,56.4524
-1479.6516,61.0533
-1480.7184,69.122
-1481.7852,63.6298
-1482.852,70.0332
-1483.9188,89.97
-1484.9856,102.8407
-1486.0524,85.5005
-1487.1192,54.1173
-1488.186,111.1179
-1489.2528,69.6631
-1490.3196,65.6045
-1491.3864,56.4953
-1492.4532,42.8234
-1493.52,101.1025
-1494.5868,84.0303
-1495.6536,85.5956
-1496.7204,91.6284
-1497.7872,93.7022
-1498.854,78.3556
-1499.9208,79.8364
-1500.9876,81.2731
-1502.0544,89.9303
-1503.1212,75.75
-1504.188,55.8853
-1505.2548,59.5245
-1506.3216,51.3841
-1507.3884,97.4755
-1508.4552,76.7845
-1509.522,52.9917
-1510.5888,60.9322
-1511.6556,107.0636
-1512.7224,131.6428
-1513.7892,120.4968
-1514.856,129.531
-1515.9228,62.0683
-1516.9896,73.1006
-1518.0564,133.7379
-1519.1232,114.3048
-1520.19,93.9336
-1521.2568,99.1983
-1522.3236,73.891
-1523.3904,102.7583
-1524.4572,84.6608
-1525.524,98.5195
-1526.5908,80.7022
-1527.6576,87.9049
-1528.7244,103.8584
-1529.7912,104.1846
-1530.858,104.9048
-1531.9248,123.8325
-1532.9916,137.7044
-1534.0584,124.6082
-1535.1252,119.6267
-1536.192,111.8792
-1537.2588,128.5357
-1538.3256,125.6348
-1539.3924,118.3593
-1540.4592,121.4973
-1541.526,109.8828
-1542.5928,106.8228
-1543.6596,101.0114
-1544.7264,121.7681
-1545.7932,120.5068
-1546.86,121.8824
-1547.9268,123.29
-1548.9936,114.6115
-1550.0604,113.4956
-1551.1272,113.3214
-1552.194,106.4664
-1553.2608,99.5768
-1554.3276,102.4707
-1555.3944,112.8863
-1556.4612,111.5921
-1557.528,116.3
-1558.5948,117.6766
-1559.6616,119.0524
-1560.7284,123.9238
-1561.7952,117.6151
-1562.862,115.589
-1563.9288,114.4984
-1564.9956,112.3113
-1566.0624,111.5613
-1567.1292,110.874
-1568.196,115.0671
-1569.2628,108.1257
-1570.3296,113.652
-1571.3964,108.1557
-1572.4632,99.4777
-1573.53,96.8997
-1574.5968,92.4479
-1575.6636,108.6797
-1576.7304,111.6218
-1577.7972,111.7901
-1578.864,115.8959
-1579.9308,105.5805
-1580.9976,104.1496
-1582.0644,103.6248
-1583.1312,106.2215
-1584.198,110.4788
-1585.2648,104.7822
-1586.3316,104.8192
-1587.3984,101.7166
-1588.4652,106.8878
-1589.532,106.8377
-1590.5988,94.8338
-1591.6656,102.1584
-1592.7324,104.9149
-1593.7992,106.537
-1594.866,109.4458
-1595.9328,113.2951
-1596.9996,108.0499
-1598.0664,106.1922
-1599.1332,108.9689
-1600.2,104.2883
-1601.2668,104.8634
-1602.3336,103.3256
-1603.4004,111.4413
-1604.4672,102.8569
-1605.534,112.7491
-1606.6008,116.0936
-1607.6676,109.7174
-1608.7344,111.0923
-1609.8012,113.4793
-1610.868,115.3854
-1611.9348,116.3551
-1613.0016,115.6799
-1614.0684,111.624
-1615.1352,117.8244
-1616.202,110.1999
-1617.2688,110.4715
-1618.3356,110.6887
-1619.4024,107.7069
-1620.4692,110.4005
-1621.536,105.2183
-1622.6028,115.0375
-1623.6696,100.2773
-1624.7364,106.0581
-1625.8032,112.7183
-1626.87,114.8189
-1627.9368,110.8463
-1629.0036,112.2245
-1630.0704,114.4377
-1631.1372,94.589
-1632.204,90.8246
-1633.2708,86.5058
-1634.3376,104.8376
-1635.4044,95.5486
-1636.4712,91.7696
-1637.538,103.1337
-1638.6048,108.8193
-1639.6716,103.8219
-1640.7384,103.1686
-1641.8052,108.4923
-1642.872,102.5759
-1643.9388,106.761
-1645.0056,107.0121
-1646.0724,111.9047
-1647.1392,115.6031
-1648.206,116.8004
-1649.2728,121.1685
-1650.3396,117.1801
-1651.4064,109.2113
-1652.4732,104.1361
-1653.54,102.7479
-1654.6068,109.6077
-1655.6736,101.9095
-1656.7404,110.936
-1657.8072,119.1471
-1658.874,118.1676
-1659.9408,114.2862
-1661.0076,112.0629
-1662.0744,115.8027
-1663.1412,115.8893
-1664.208,106.9712
-1665.2748,102.7666
-1666.3416,109.8916
-1667.4084,110.2953
-1668.4752,108.0645
-1669.542,116.7146
-1670.6088,114.1654
-1671.6756,115.9664
-1672.7424,120.6228
-1673.8092,118.2968
-1674.876,110.2365
-1675.9428,110.7423
-1677.0096,110.3793
-1678.0764,104.9082
-1679.1432,112.0278
-1680.21,107.298
-1681.2768,112.2857
-1682.3436,110.2486
-1683.4104,107.4983
-1684.4772,117.5829
-1685.544,119.2955
-1686.6108,112.6219
-1687.6776,107.2733
-1688.7444,107.5166
-1689.8112,110.7167
-1690.878,106.2401
-1691.9448,112.254
-1693.0116,114.8397
-1694.0784,114.5097
-1695.1452,119.2425
-1696.212,112.3225
-1697.2788,108.3631
-1698.3456,116.1317
-1699.4124,106.3492
-1700.4792,116.565
-1701.546,107.1011
-1702.6128,114.6827
-1703.6796,110.464
-1704.7464,108.6814
-1705.8132,108.9716
-1706.88,110.9567
-1707.9468,107.7368
-1709.0136,91.7623
-1710.0804,115.9831
-1711.1472,86.5501
-1712.214,106.7785
-1713.2808,100.7821
-1714.3476,85.0049
-1715.4144,106.2222
-1716.4812,96.132
-1717.548,89.2967
-1718.6148,102.5617
-1719.6816,105.2008
-1720.7484,90.2601
-1721.8152,96.5774
-1722.882,107.3765
-1723.9488,89.3347
-1725.0156,95.4359
-1726.0824,99.0851
-1727.1492,86.4648
-1728.216,92.4412
-1729.2828,100.8074
-1730.3496,99.8301
-1731.4164,97.9973
-1732.4832,80.5822
-1733.55,86.8924
-1734.6168,100.2125
-1735.6836,102.7553
-1736.7504,100.3695
-1737.8172,105.9529
-1738.884,103.3901
-1739.9508,101.1836
-1741.0176,114.8068
-1742.0844,113.0919
-1743.1512,108.2913
-1744.218,107.049
-1745.2848,73.9935
-1746.3516,93.5094
-1747.4184,114.3624
-1748.4852,113.5325
-1749.552,122.2517
-1750.6188,117.311
-1751.6856,119.3209
-1752.7524,117.0294
-1753.8192,102.3603
-1754.886,91.9448
-1755.9528,95.7254
-1757.0196,105.9675
-1758.0864,99.2187
-1759.1532,73.536
-1760.22,114.7459
-1761.2868,110.2728
-1762.3536,110.8812
-1763.4204,113.8517
-1764.4872,117.8016
-1765.554,116.6089
-1766.6208,104.291
-1767.6876,106.4844
-1768.7544,106.7411
-1769.8212,107.8583
-1770.888,110.4075
-1771.9548,116.6485
-1773.0216,114.8938
-1774.0884,92.7283
-1775.1552,86.9247
-1776.222,75.6994
-1777.2888,89.7157
-1778.3556,107.3948
-1779.4224,96.1406
-1780.4892,74.2695
-1781.556,87.8692
-1782.6228,74.7368
-1783.6896,114.7858
-1784.7564,119.6246
-1785.8232,101.7533
-1786.89,90.1103
-1787.9568,74.1082
-1789.0236,98.7494
-1790.0904,87.48
-1791.1572,96.9785
-1792.224,121.5489
-1793.2908,100.423
-1794.3576,74.9247
-1795.4244,104.2792
-1796.4912,78.1889
-1797.558,71.6679
-1798.6248,70.6621
-1799.6916,86.6814
-1800.7584,92.6351
-1801.8252,97.1315
-1802.892,107.9118
-1803.9588,81.4323
-1805.0256,87.9853
-1806.0924,81.3423
-1807.1592,121.0153
-1808.226,130.2478
-1809.2928,92.6378
-1810.3596,76.3014
-1811.4264,75.9921
-1812.4932,87.6558
-1813.56,76.4108
-1814.6268,76.7338
-1815.6936,71.3709
-1816.7604,121.3271
-1817.8272,106.3503
-1818.894,76.1718
-1819.9608,97.8701
-1821.0276,76.267
-1822.0944,85.5705
-1823.1612,82.028
-1824.228,78.4917
-1825.2948,73.0687
-1826.3616,80.7232
-1827.4284,76.3578
-1828.4952,77.084
-1829.562,85.1047
-1830.6288,77.0591
-1831.6956,74.4376
-1832.7624,79.9558
-1833.8292,102.4744
-1834.896,117.1895
-1835.9628,124.0851
-1837.0296,118.1389
-1838.0964,108.4442
-1839.1632,110.879
-1840.23,119.4359
-1841.2968,86.852
-1842.3636,82.6682
-1843.4304,92.9905
-1844.4972,86.1978
-1845.564,82.5191
-1846.6308,107.6319
-1847.6976,63.4027
-1848.7644,97.2147
-1849.8312,115.9349
-1850.898,109.1645
-1851.9648,71.5033
-1853.0316,67.2837
-1854.0984,70.5188
-1855.1652,107.9372
-1856.232,87.764
-1857.2988,92.4088
-1858.3656,77.7206
-1859.4324,97.8819
-1860.4992,99.4874
-1861.566,134.435
-1862.6328,97.2547
-1863.6996,70.9436
-1864.7664,97.6952
-1865.8332,101.9426
-1866.9,77.8898
-1867.9668,75.4715
-1869.0336,86.5104
-1870.1004,140.6657
-1871.1672,126.389
-1872.234,74.1639
-1873.3008,121.9618
-1874.3676,80.445
-1875.4344,103.4845
-1876.5012,104.3707
-1877.568,74.5073
-1878.6348,83.4279
-1879.7016,93.4736
-1880.7684,84.1188
-1881.8352,83.0772
-1882.902,107.3461
-1883.9688,70.7577
-1885.0356,72.1558
-1886.1024,113.7399
-1887.1692,88.4799
-1888.236,118.0368
-1889.3028,79.2165
-1890.3696,132.9531
-1891.4364,61.2723
-1892.5032,69.0797
-1893.57,126.7374
-1894.6368,119.0501
-1895.7036,82.8862
-1896.7704,93.7685
-1897.8372,70.8347
-1898.904,96.8655
-1899.9708,71.2672
-1901.0376,85.5769
-1902.1044,69.8772
-1903.1712,82.6092
-1904.238,79.451
-1905.3048,107.3485
-1906.3716,103.405
-1907.4384,112.2026
-1908.5052,122.0709
-1909.572,132.3168
-1910.6388,136.9301
-1911.7056,133.2816
-1912.7724,136.6535
-1913.8392,128.5944
-1914.906,108.7651
-1915.9728,108.1233
-1917.0396,139.2629
-1918.1064,91.1997
-1919.1732,108.0303
-1920.24,115.4543
-1921.3068,74.3895
-1922.3736,95.3505
-1923.4404,86.2789
-1924.5072,111.5471
-1925.574,85.8134
-1926.6408,83.4682
-1927.7076,91.8088
-1928.7744,122.2783
-1929.8412,87.6944
-1930.908,82.7855
-1931.9748,89.9236
-1933.0416,80.8592
-1934.1084,93.835
-1935.1752,129.711
-1936.242,130.3134
-1937.3088,121.0959
-1938.3756,113.6388
-1939.4424,111.2275
-1940.5092,100.7074
-1941.576,66.1551
-1942.6428,63.7144
-1943.7096,77.4992
-1944.7764,85.9791
-1945.8432,109.121
-1946.91,78.493
-1947.9768,77.7378
-1949.0436,85.8385
-1950.1104,88.0824
-1951.1772,92.3968
-1952.244,81.3469
-1953.3108,88.3926
-1954.3776,95.0488
-1955.4444,75.8004
-1956.5112,74.1203
-1957.578,80.7536
-1958.6448,99.0839
-1959.7116,79.9646
-1960.7784,75.6084
-1961.8452,80.3978
-1962.912,70.4707
-1963.9788,76.448
-1965.0456,121.4645
-1966.1124,122.0554
-1967.1792,89.8883
-1968.246,66.6918
-1969.3128,70.7862
-1970.3796,74.3638
-1971.4464,105.7829
-1972.5132,118.3834
-1973.58,94.9037
-1974.6468,81.8312
-1975.7136,79.9175
-1976.7804,93.1859
-1977.8472,99.2127
-1978.914,95.6915
-1979.9808,90.8457
-1981.0476,73.7664
-1982.1144,82.3855
-1983.1812,90.6361
-1984.248,81.7197
-1985.3148,88.2606
-1986.3816,82.1719
-1987.4484,87.9187
-1988.5152,142.2228
-1989.582,84.3912
-1990.6488,107.0736
-1991.7156,96.0007
-1992.7824,112.8289
-1993.8492,122.6016
-1994.916,101.623
-1995.9828,86.6857
-1997.0496,98.554
-1998.1164,129.2699
-1999.1832,120.5779
-2000.25,83.3246
-2001.3168,77.9762
-2002.3836,92.1446
-2003.4504,78.2544
-2004.5172,86.1868
-2005.584,103.9012
-2006.6508,96.8775
-2007.7176,91.3278
-2008.7844,78.942
-2009.8512,92.7222
-2010.918,141.0568
-2011.9848,101.3511
-2013.0516,89.2977
-2014.1184,119.411
-2015.1852,134.2045
-2016.252,110.3686
-2017.3188,136.0468
-2018.3856,131.6412
-2019.4524,115.9523
-2020.5192,86.4796
-2021.586,89.5642
-2022.6528,89.2289
-2023.7196,110.6971
-2024.7864,87.37
-2025.8532,104.9025
-2026.92,112.6021
-2027.9868,114.4758
-2029.0536,115.0802
-2030.1204,99.669
-2031.1872,131.0058
-2032.254,124.5552
-2033.3208,123.8143
-2034.3876,140.2346
-2035.4544,136.879
-2036.5212,85.7978
-2037.588,72.2072
-2038.6548,111.6484
-2039.7216,118.6594
-2040.7884,128.8165
-2041.8552,132.9681
-2042.922,128.5753
-2043.9888,103.2073
-2045.0556,114.6357
-2046.1224,102.2279
-2047.1892,128.8662
-2048.256,118.9839
-2049.3228,119.2855
-2050.3896,125.2796
-2051.4564,127.7337
-2052.5232,127.7396
-2053.59,125.1584
-2054.6568,118.1862
-2055.7236,67.8743
-2056.7904,99.2748
-2057.8572,114.894
-2058.924,112.6731
-2059.9908,107.7591
-2061.0576,118.3279
-2062.1244,113.5907
-2063.1912,97.7458
-2064.258,117.1965
-2065.3248,128.3485
-2066.3916,118.5805
-2067.4584,123.6016
-2068.5252,123.6905
-2069.592,130.1516
-2070.6588,122.436
-2071.7256,117.0323
-2072.7924,95.0658
-2073.8592,129.6133
-2074.926,112.7622
-2075.9928,118.6989
-2077.0596,129.7767
-2078.1264,127.7841
-2079.1932,122.6922
-2080.26,124.6002
-2081.3268,123.839
-2082.3936,129.1171
-2083.4604,128.4862
-2084.5272,118.4042
-2085.594,121.8194
-2086.6608,125.91
-2087.7276,110.9926
-2088.7944,116.3386
-2089.8612,123.3903
-2090.928,118.6596
-2091.9948,119.479
-2093.0616,115.0162
-2094.1284,106.935
-2095.1952,111.2157
-2096.262,107.0778
-2097.3288,111.6586
-2098.3956,103.3969
-2099.4624,92.8263
-2100.5292,103.798
-2101.596,117.5135
-2102.6628,116.2283
-2103.7296,115.24
-2104.7964,116.602
-2105.8632,115.7877
-2106.93,118.658
-2107.9968,124.3551
-2109.0636,131.9986
-2110.1304,147.2518
-2111.1972,149.3105
-2112.264,149.1263
-2113.3308,149.5551
-2114.3976,139.4493
-2115.4644,151.69
-2116.5312,150.7724
-2117.598,153.2308
-2118.6648,144.8271
-2119.7316,153.5798
-2120.7984,149.7846
-2121.8652,147.893
-2122.932,149.9909
-2123.9988,148.9736
-2125.0656,147.8686
-2126.1324,153.5409
-2127.1992,147.3321
-2128.266,150.6251
-2129.3328,155.636
-2130.3996,147.0639
-2131.4664,151.5262
-2132.5332,147.6485
-2133.6,148.579
-2134.6668,154.6051
-2135.7336,151.6505
-2136.8004,147.3315
-2137.8672,156.4365
-2138.934,148.6843
-2140.0008,149.6129
-2141.0676,152.6461
-2142.1344,151.7968
-2143.2012,155.83
-2144.268,145.5813
-2145.3348,155.5467
-2146.4016,160.2484
-2147.4684,156.6878
-2148.5352,155.6126
-2149.602,151.4104
-2150.6688,152.4677
-2151.7356,153.9395
-2152.8024,143.1412
-2153.8692,156.5804
-2154.936,156.8066
-2156.0028,153.0506
-2157.0696,149.1826
-2158.1364,157.8022
-2159.2032,160.0788
-2160.27,158.3609
-2161.3368,162.0744
-2162.4036,160.7513
-2163.4704,154.5589
-2164.5372,157.0953
-2165.604,154.6953
-2166.6708,148.74
-2167.7376,152.7923
-2168.8044,158.5333
-2169.8712,147.013
-2170.938,156.0894
-2172.0048,152.1143
-2173.0716,153.3238
-2174.1384,148.9079
-2175.2052,149.1419
-2176.272,170.4696
-2177.3388,163.4296
-2178.4056,164.8415
-2179.4724,167.7087
-2180.5392,130.4208
-2181.606,154.5903
-2182.6728,149.8899
-2183.7396,148.054
-2184.8064,148.2547
-2185.8732,145.2909
-2186.94,145.9459
-2188.0068,146.8988
-2189.0736,144.0725
-2190.1404,131.2438
-2191.2072,146.6486
-2192.274,151.7763
-2193.3408,160.1691
-2194.4076,164.1246
-2195.4744,157.6011
-2196.5412,166.489
-2197.608,154.1589
-2198.6748,146.8887
-2199.7416,149.3607
-2200.8084,135.9724
-2201.8752,91.0943
-2202.942,112.6608
-2204.0088,91.9364
-2205.0756,92.9926
-2206.1424,107.6188
-2207.2092,108.0761
-2208.276,154.4648
-2209.3428,158.9872
-2210.4096,191.9363
-2211.4764,199.027
-2212.5432,202.1729
-2213.61,208.5825
-2214.6768,205.0092
-2215.7436,152.2784
-2216.8104,152.9151
-2217.8772,152.9501
-2218.944,171.2977
-2220.0108,67.4168
-2221.0776,59.9212
-2222.1444,59.5708
-2223.2112,59.7228
-2224.278,59.6222
-2225.3448,63.2665
-2226.4116,58.1103
-2227.4784,60.5551
-2228.5452,60.0005
-2229.612,67.6116
-2230.6788,66.4984
-2231.7456,62.1693
-2232.8124,158.2863
-2233.8792,76.6979
-2234.946,54.7949
-2236.0128,55.9219
-2237.0796,62.5981
-2238.1464,72.6831
-2239.2132,60.1098
-2240.28,56.0721
-2241.3468,59.9178
-2242.4136,64.0344
-2243.4804,66.0671
-2244.5472,60.5134
-2245.614,85.999
-2246.6808,123.6925
-2247.7476,133.5432
-2248.8144,97.9176
-2249.8812,100.6929
-2250.948,121.692
-2252.0148,77.9724
-2253.0816,64.5592
-2254.1484,79.5872
-2255.2152,46.98
-2256.282,52.7758
-2257.3488,157.198
-2258.4156,167.0049
-2259.4824,166.468
-2260.5492,126.0893
-2261.616,63.4162
-2262.6828,50.4507
-2263.7496,53.2908
-2264.8164,53.2144
-2265.8832,54.6583
-2266.95,52.7901
-2268.0168,55.2668
-2269.0836,54.1039
-2270.1504,53.2356
-2271.2172,63.2927
-2272.284,131.3981
-2273.3508,101.4106
-2274.4176,56.9083
-2275.4844,54.3543
-2276.5512,60.4693
-2277.618,60.2548
-2278.6848,58.9617
-2279.7516,80.6431
-2280.8184,124.8157
-2281.8852,165.7065
-2282.952,106.6953
-2284.0188,93.7044
-2285.0856,198.2545
-2286.1524,223.3428
-2287.2192,192.5525
-2288.286,163.8741
-2289.3528,179.7498
-2290.4196,228.0139
-2291.4864,144.7478
-2292.5532,142.1331
-2293.62,132.3873
-2294.6868,122.8634
-2295.7536,116.4107
-2296.8204,96.7367
-2297.8872,119.8726
-2298.954,130.1179
-2300.0208,139.2821
-2301.0876,128.2178
-2302.1544,122.9549
-2303.2212,141.4018
-2304.288,124.9552
-2305.3548,129.3195
-2306.4216,102.5474
-2307.4884,95.6858
-2308.5552,97.9614
-2309.622,101.7055
-2310.6888,110.3711
-2311.7556,146.3428
-2312.8224,236.8619
-2313.8892,285.684
-2314.956,250.8375
